,fabricante,modelo,ano,combustivel,hp,cilindros,tipo_transmissao,tracao,num_portas,categoria,tamanho,estilo,km_por_l_estrada,km_por_l_cidade,popularidade,preco_venda,label
4234,Suzuki,Esteem,2001,gasolina comum,122.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,30,23,481,15899,Suzuki Esteem
4235,Suzuki,Esteem,2001,gasolina comum,122.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,24,481,14199,Suzuki Esteem
4236,Suzuki,Esteem,2001,gasolina comum,122.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,24,481,14899,Suzuki Esteem
4237,Suzuki,Esteem,2001,gasolina comum,122.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Wagon,31,24,481,14699,Suzuki Esteem
4238,Suzuki,Esteem,2001,gasolina comum,122.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,24,481,13999,Suzuki Esteem
4239,Suzuki,Esteem,2001,gasolina comum,122.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Wagon,32,24,481,14499,Suzuki Esteem
4240,Suzuki,Esteem,2001,gasolina comum,122.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,30,23,481,15199,Suzuki Esteem
4241,Suzuki,Esteem,2002,gasolina comum,122.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,24,481,13299,Suzuki Esteem
4242,Suzuki,Esteem,2002,gasolina comum,122.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Wagon,30,23,481,16799,Suzuki Esteem
4243,Suzuki,Esteem,2002,gasolina comum,122.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Wagon,31,24,481,14799,Suzuki Esteem
4244,Suzuki,Esteem,2002,gasolina comum,122.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,30,23,481,14299,Suzuki Esteem
4245,Suzuki,Esteem,2002,gasolina comum,122.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Wagon,31,24,481,13799,Suzuki Esteem
4246,Suzuki,Esteem,2002,gasolina comum,122.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Wagon,30,23,481,14799,Suzuki Esteem
4247,Suzuki,Esteem,2002,gasolina comum,122.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Wagon,30,23,481,16599,Suzuki Esteem
4248,Suzuki,Esteem,2002,gasolina comum,122.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,30,23,481,15299,Suzuki Esteem
4249,Suzuki,Esteem,2002,gasolina comum,122.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,24,481,14299,Suzuki Esteem
4250,Suzuki,Esteem,2002,gasolina comum,122.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Wagon,30,23,481,15799,Suzuki Esteem
4251,Volkswagen,EuroVan,2001,gasolina premium,201.0,6.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,grande,Minivan de Passageiros,18,15,873,27700,Volkswagen EuroVan
4252,Volkswagen,EuroVan,2001,gasolina premium,201.0,6.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,grande,Minivan de Passageiros,18,15,873,26200,Volkswagen EuroVan
4253,Volkswagen,EuroVan,2002,gasolina aditivada,201.0,6.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,grande,Minivan de Passageiros,18,15,873,26200,Volkswagen EuroVan
4254,Volkswagen,EuroVan,2002,gasolina aditivada,201.0,6.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,grande,Minivan de Passageiros,18,15,873,27700,Volkswagen EuroVan
4255,Volkswagen,EuroVan,2003,gasolina aditivada,201.0,6.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,grande,Minivan de Passageiros,18,15,873,26200,Volkswagen EuroVan
4256,Volkswagen,EuroVan,2003,gasolina aditivada,201.0,6.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,grande,Minivan de Passageiros,18,15,873,27700,Volkswagen EuroVan
4257,Lotus,Evora 400,2017,gasolina premium,400.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,39,21,613,91900,Lotus Evora 400
4258,Lotus,Evora 400,2017,gasolina premium,400.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,39,21,613,91900,Lotus Evora 400
4259,Lotus,Evora,2011,gasolina premium,276.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,27,18,613,64000,Lotus Evora
4260,Lotus,Evora,2011,gasolina premium,276.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,18,613,65500,Lotus Evora
4261,Lotus,Evora,2013,gasolina premium,276.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,18,613,66800,Lotus Evora
4262,Lotus,Evora,2013,gasolina premium,345.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,17,613,77100,Lotus Evora
4263,Lotus,Evora,2013,gasolina premium,345.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,17,613,78600,Lotus Evora
4264,Lotus,Evora,2013,gasolina premium,276.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,18,613,68300,Lotus Evora
4265,Lotus,Evora,2014,gasolina premium,345.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,17,613,78750,Lotus Evora
4266,Lotus,Evora,2014,gasolina premium,276.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,18,613,68750,Lotus Evora
4267,Lotus,Evora,2014,gasolina premium,345.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,17,613,79980,Lotus Evora
4268,Lotus,Evora,2014,gasolina premium,276.0,6.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,18,613,69980,Lotus Evora
4269,Infiniti,EX35,2008,gasolina aditivada,297.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo",regular,4dr SUV,24,17,190,31900,Infiniti EX35
4270,Infiniti,EX35,2008,gasolina aditivada,297.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,23,16,190,36850,Infiniti EX35
4271,Infiniti,EX35,2008,gasolina aditivada,297.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,23,16,190,33300,Infiniti EX35
4272,Infiniti,EX35,2008,gasolina aditivada,297.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo",regular,4dr SUV,24,17,190,35450,Infiniti EX35
4273,Infiniti,EX35,2009,gasolina aditivada,297.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,23,16,190,35200,Infiniti EX35
4274,Infiniti,EX35,2009,gasolina aditivada,297.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,23,16,190,37400,Infiniti EX35
4275,Infiniti,EX35,2009,gasolina aditivada,297.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo",regular,4dr SUV,24,17,190,36000,Infiniti EX35
4276,Infiniti,EX35,2009,gasolina aditivada,297.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo",regular,4dr SUV,24,17,190,33800,Infiniti EX35
4277,Infiniti,EX35,2010,gasolina aditivada,297.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo",regular,4dr SUV,24,17,190,33800,Infiniti EX35
4278,Infiniti,EX35,2010,gasolina aditivada,297.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,23,16,190,37400,Infiniti EX35
4279,Infiniti,EX35,2010,gasolina aditivada,297.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,23,16,190,35200,Infiniti EX35
4280,Infiniti,EX35,2010,gasolina aditivada,297.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo",regular,4dr SUV,24,17,190,36000,Infiniti EX35
4281,Hyundai,Excel,1992,gasolina comum,81.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,33,25,1439,2000,Hyundai Excel
4282,Hyundai,Excel,1992,gasolina comum,81.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,30,25,1439,2000,Hyundai Excel
4283,Hyundai,Excel,1992,gasolina comum,81.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,30,25,1439,2000,Hyundai Excel
4284,Hyundai,Excel,1992,gasolina comum,81.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,33,25,1439,2000,Hyundai Excel
4285,Hyundai,Excel,1993,gasolina comum,81.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,30,25,1439,2000,Hyundai Excel
4286,Hyundai,Excel,1993,gasolina comum,81.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,33,25,1439,2000,Hyundai Excel
4287,Hyundai,Excel,1993,gasolina comum,81.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,33,25,1439,2000,Hyundai Excel
4288,Hyundai,Excel,1993,gasolina comum,81.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,30,25,1439,2000,Hyundai Excel
4289,Hyundai,Excel,1994,gasolina comum,81.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,33,24,1439,2000,Hyundai Excel
4290,Hyundai,Excel,1994,gasolina comum,81.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,33,24,1439,2000,Hyundai Excel
4291,Hyundai,Excel,1994,gasolina comum,81.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,33,24,1439,2000,Hyundai Excel
4292,Lotus,Exige,2009,gasolina aditivada,257.0,4.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,20,613,74995,Lotus Exige
4293,Lotus,Exige,2009,gasolina aditivada,240.0,4.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,20,613,65690,Lotus Exige
4294,Lotus,Exige,2010,gasolina aditivada,240.0,4.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,20,613,65690,Lotus Exige
4295,Lotus,Exige,2011,gasolina aditivada,240.0,4.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,20,613,65690,Lotus Exige
4296,Lotus,Exige,2011,gasolina aditivada,257.0,4.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,20,613,70750,Lotus Exige
4297,Lotus,Exige,2011,gasolina aditivada,257.0,4.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,26,20,613,74950,Lotus Exige
4298,Infiniti,EX,2011,gasolina aditivada,297.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo",regular,4dr SUV,24,17,190,35200,Infiniti EX
4299,Infiniti,EX,2011,gasolina aditivada,297.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,24,17,190,36600,Infiniti EX
4300,Infiniti,EX,2011,gasolina aditivada,297.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo,Performance",regular,4dr SUV,24,17,190,37400,Infiniti EX
4301,Infiniti,EX,2011,gasolina aditivada,297.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo,Performance",regular,4dr SUV,24,17,190,38800,Infiniti EX
4302,Infiniti,EX,2012,gasolina aditivada,297.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo,Performance",regular,4dr SUV,24,17,190,38100,Infiniti EX
4303,Infiniti,EX,2012,gasolina aditivada,297.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,24,17,190,37200,Infiniti EX
4304,Infiniti,EX,2012,gasolina aditivada,297.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo",regular,4dr SUV,24,17,190,35800,Infiniti EX
4305,Infiniti,EX,2012,gasolina aditivada,297.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo,Performance",regular,4dr SUV,24,17,190,39500,Infiniti EX
4306,Infiniti,EX,2013,gasolina aditivada,325.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo",regular,4dr SUV,25,17,190,36900,Infiniti EX
4307,Infiniti,EX,2013,gasolina aditivada,325.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,24,17,190,38300,Infiniti EX
4308,Infiniti,EX,2013,gasolina aditivada,325.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo,Performance",regular,4dr SUV,25,17,190,39250,Infiniti EX
4309,Infiniti,EX,2013,gasolina aditivada,325.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo,Performance",regular,4dr SUV,24,17,190,40650,Infiniti EX
4310,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,58185,Ford Expedition
4311,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,21,15,5657,62025,Ford Expedition
4312,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,21,15,5657,62985,Ford Expedition
4313,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,22,16,5657,59375,Ford Expedition
4314,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,14,5657,66025,Ford Expedition
4315,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,21,15,5657,57795,Ford Expedition
4316,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,14,5657,60835,Ford Expedition
4317,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,14,5657,64945,Ford Expedition
4318,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,22,16,5657,45435,Ford Expedition
4319,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,63375,Ford Expedition
4320,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,48360,Ford Expedition
4321,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,22,16,5657,60335,Ford Expedition
4322,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,21,15,5657,48145,Ford Expedition
4323,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,62295,Ford Expedition
4324,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,22,16,5657,55145,Ford Expedition
4325,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,14,5657,51070,Ford Expedition
4326,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,22,16,5657,41135,Ford Expedition
4327,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,14,5657,47330,Ford Expedition
4328,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,44055,Ford Expedition
4329,Ford,Expedition,2016,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,21,15,5657,44410,Ford Expedition
4330,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,58021,Ford Expedition
4331,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,49150,Ford Expedition
4332,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,62590,Ford Expedition
4333,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,21,15,5657,63307,Ford Expedition
4334,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,65957,Ford Expedition
4335,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,58410,Ford Expedition
4336,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,21,15,5657,46225,Ford Expedition
4337,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,21,15,5657,59940,Ford Expedition
4338,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,19,15,5657,51861,Ford Expedition
4339,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,19,15,5657,61061,Ford Expedition
4340,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,19,15,5657,65510,Ford Expedition
4341,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,66347,Ford Expedition
4342,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,62860,Ford Expedition
4343,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,20,15,5657,48936,Ford Expedition
4344,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,grande,4dr SUV,21,15,5657,55370,Ford Expedition
4345,Ford,Expedition,2017,gasolina comum,365.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,grande,4dr SUV,19,15,5657,68996,Ford Expedition
4346,Ford,Explorer Sport Trac,2008,gasolina comum,292.0,8.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,19,13,5657,31320,Ford Explorer Sport Trac
4347,Ford,Explorer Sport Trac,2008,gasolina comum,292.0,8.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,19,13,5657,31320,Ford Explorer Sport Trac
4348,Ford,Explorer Sport Trac,2008,gasolina comum,210.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,19,13,5657,30015,Ford Explorer Sport Trac
4349,Ford,Explorer Sport Trac,2008,gasolina comum,210.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,19,13,5657,27925,Ford Explorer Sport Trac
4350,Ford,Explorer Sport Trac,2008,gasolina comum,210.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,20,14,5657,25400,Ford Explorer Sport Trac
4351,Ford,Explorer Sport Trac,2008,gasolina comum,292.0,8.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,20,13,5657,28800,Ford Explorer Sport Trac
4352,Ford,Explorer Sport Trac,2008,gasolina comum,210.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,19,13,5657,30015,Ford Explorer Sport Trac
4353,Ford,Explorer Sport Trac,2008,gasolina comum,292.0,8.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,20,13,5657,26710,Ford Explorer Sport Trac
4354,Ford,Explorer Sport Trac,2008,gasolina comum,210.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,20,14,5657,27490,Ford Explorer Sport Trac
4355,Ford,Explorer Sport Trac,2008,gasolina comum,292.0,8.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,19,13,5657,29235,Ford Explorer Sport Trac
4356,Ford,Explorer Sport Trac,2009,gasolina comum,292.0,8.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Performance",compacto,Pickup Cabine Dupla,21,15,5657,31145,Ford Explorer Sport Trac
4357,Ford,Explorer Sport Trac,2009,gasolina comum,210.0,6.0,AUTOMATICO,tracao_traseira,4.0,Crossover,compacto,Pickup Cabine Dupla,20,14,5657,29835,Ford Explorer Sport Trac
4358,Ford,Explorer Sport Trac,2009,gasolina comum,210.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,Crossover,compacto,Pickup Cabine Dupla,19,13,5657,28510,Ford Explorer Sport Trac
4359,Ford,Explorer Sport Trac,2009,gasolina comum,292.0,8.0,AUTOMATICO,quatro_por_quatro,4.0,Crossover,compacto,Pickup Cabine Dupla,19,14,5657,33670,Ford Explorer Sport Trac
4360,Ford,Explorer Sport Trac,2009,gasolina comum,292.0,8.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Performance",compacto,Pickup Cabine Dupla,19,14,5657,33670,Ford Explorer Sport Trac
4361,Ford,Explorer Sport Trac,2009,gasolina comum,210.0,6.0,AUTOMATICO,tracao_traseira,4.0,Crossover,compacto,Pickup Cabine Dupla,20,14,5657,29835,Ford Explorer Sport Trac
4362,Ford,Explorer Sport Trac,2009,gasolina comum,292.0,8.0,AUTOMATICO,quatro_por_quatro,4.0,Crossover,compacto,Pickup Cabine Dupla,19,14,5657,29820,Ford Explorer Sport Trac
4363,Ford,Explorer Sport Trac,2009,gasolina comum,292.0,8.0,AUTOMATICO,tracao_traseira,4.0,Crossover,compacto,Pickup Cabine Dupla,21,15,5657,31145,Ford Explorer Sport Trac
4364,Ford,Explorer Sport Trac,2009,gasolina comum,292.0,8.0,AUTOMATICO,tracao_traseira,4.0,Crossover,compacto,Pickup Cabine Dupla,21,15,5657,27295,Ford Explorer Sport Trac
4365,Ford,Explorer Sport Trac,2009,gasolina comum,210.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,Crossover,compacto,Pickup Cabine Dupla,19,13,5657,32360,Ford Explorer Sport Trac
4366,Ford,Explorer Sport Trac,2009,gasolina comum,210.0,6.0,AUTOMATICO,tracao_traseira,4.0,Crossover,compacto,Pickup Cabine Dupla,20,14,5657,25985,Ford Explorer Sport Trac
4367,Ford,Explorer Sport Trac,2009,gasolina comum,210.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Crossover,compacto,Pickup Cabine Dupla,19,13,5657,32360,Ford Explorer Sport Trac
4368,Ford,Explorer Sport Trac,2010,gasolina comum,210.0,6.0,AUTOMATICO,tracao_traseira,4.0,Crossover,compacto,Pickup Cabine Dupla,20,14,5657,33065,Ford Explorer Sport Trac
4369,Ford,Explorer Sport Trac,2010,gasolina comum,210.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,Crossover,compacto,Pickup Cabine Dupla,19,13,5657,35590,Ford Explorer Sport Trac
4370,Ford,Explorer Sport Trac,2010,gasolina comum,210.0,6.0,AUTOMATICO,tracao_traseira,4.0,Crossover,compacto,Pickup Cabine Dupla,20,14,5657,28210,Ford Explorer Sport Trac
4371,Ford,Explorer Sport Trac,2010,gasolina comum,210.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Crossover,compacto,Pickup Cabine Dupla,19,13,5657,35590,Ford Explorer Sport Trac
4372,Ford,Explorer Sport Trac,2010,gasolina comum,210.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,Crossover,compacto,Pickup Cabine Dupla,19,13,5657,30735,Ford Explorer Sport Trac
4373,Ford,Explorer Sport,2001,gasolina comum,203.0,6.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,regular,2dr SUV,18,14,5657,24055,Ford Explorer Sport
4374,Ford,Explorer Sport,2001,gasolina comum,203.0,6.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,regular,2dr SUV,20,16,5657,21035,Ford Explorer Sport
4375,Ford,Explorer Sport,2002,gasolina comum,203.0,6.0,AUTOMATICO,tracao_traseira,2.0,INDEFINIDO,regular,2dr SUV,20,15,5657,24615,Ford Explorer Sport
4376,Ford,Explorer Sport,2002,gasolina comum,203.0,6.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,regular,2dr SUV,18,14,5657,24240,Ford Explorer Sport
4377,Ford,Explorer Sport,2002,gasolina comum,203.0,6.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,regular,2dr SUV,20,16,5657,21220,Ford Explorer Sport
4378,Ford,Explorer Sport,2002,gasolina comum,203.0,6.0,AUTOMATICO,quatro_por_quatro,2.0,INDEFINIDO,regular,2dr SUV,18,13,5657,26075,Ford Explorer Sport
4379,Ford,Explorer Sport,2002,gasolina comum,203.0,6.0,AUTOMATICO,tracao_traseira,2.0,INDEFINIDO,regular,2dr SUV,20,15,5657,22265,Ford Explorer Sport
4380,Ford,Explorer Sport,2002,gasolina comum,203.0,6.0,AUTOMATICO,tracao_traseira,2.0,INDEFINIDO,regular,2dr SUV,20,15,5657,23055,Ford Explorer Sport
4381,Ford,Explorer Sport,2002,gasolina comum,203.0,6.0,AUTOMATICO,quatro_por_quatro,2.0,INDEFINIDO,regular,2dr SUV,18,13,5657,27780,Ford Explorer Sport
